time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-01 18:49:19.099689+00:00,2021-07-01 18:49:21.318390+00:00,scheduled,assigned,2047,a_26610,WF_101,WF_101_25,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_101,vgr_2,0 days 00:00:40,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'dm_2_sink_pos')]}",WF_101_25,,,,,,
2021-07-01 18:49:21.452000+00:00,2021-07-01 18:50:04.718000+00:00,start,inProgress,2047,a_26610,WF_101,WF_101_25,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_101,vgr_2,0 days 00:00:40,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'dm_2_sink_pos')]}",WF_101_25,31593299-2246-4a1a-8277-f7e17bad21cd,picking up and transporting the workpiece from the high_bay_warehouse to the dm_2_sink,,,,
2021-07-01 18:50:05.874775+00:00,2021-07-01 18:50:08.765398+00:00,scheduled,assigned,2048,a_26619,WF_101,WF_101_25,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_101,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_101_25,,,,,,
2021-07-01 18:50:05.959000+00:00,2021-07-01 18:50:05.959000+00:00,complete,success,2047,a_26610,WF_101,WF_101_25,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_101,vgr_2,0 days 00:00:40,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'dm_2_sink_pos')]}",WF_101_25,,,200,0:00:46.859311,,
2021-07-01 18:50:05.989453+00:00,2021-07-01 18:50:10.755136+00:00,scheduled,assigned,2049,a_26625,WF_101,WF_101_25,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_101,vgr_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_start_position', 'dm_2_sink_pos'), ('parameter_end_position', 'ov_1_pos')]}",WF_101_25,,,,,,
2021-07-01 18:50:09.796000+00:00,2021-07-01 18:50:49.296000+00:00,start,inProgress,2048,a_26619,WF_101,WF_101_25,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_101,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_101_25,af8ad62b-b79a-4412-adc7-0de2ff8cb14b,storing a new empty bucket in slot 0,,,,
2021-07-01 18:50:10.781000+00:00,2021-07-01 18:50:52.781000+00:00,start,inProgress,2049,a_26625,WF_101,WF_101_25,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_101,vgr_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_start_position', 'dm_2_sink_pos'), ('parameter_end_position', 'ov_1_pos')]}",WF_101_25,cbca6498-cd07-4dcd-894e-96127928741b,picking up and transporting the workpiece from the dm_2_sink to the oven,,,,
2021-07-01 18:50:49.483398+00:00,2021-07-01 18:50:52.543720+00:00,complete,success,2048,a_26619,WF_101,WF_101_25,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_101,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_101_25,,,200,0 days 00:00:46.668945,,
2021-07-01 18:50:52.140000+00:00,2021-07-01 18:51:30.452000+00:00,start,inProgress,2051,a_26630,WF_102,WF_102_26,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_26,af06b111-435e-42f7-bf9a-dea685cee4ad,unloading a empty bucket from slot 1,,,,
2021-07-01 18:50:56.177000+00:00,2021-07-01 18:50:56.177000+00:00,complete,success,2049,a_26625,WF_101,WF_101_25,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_101,vgr_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_start_position', 'dm_2_sink_pos'), ('parameter_end_position', 'ov_1_pos')]}",WF_101_25,,,200,0:00:50.187547,,
