time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-06 15:09:27.421000+00:00,2021-07-06 15:10:12.718000+00:00,start,inProgress,2445,a_31557,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_101,vgr_2,0 days 00:00:40,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'dm_2_sink_pos')]}",WF_101_30,821ade92-5cda-4f9a-b851-fb4c481e0f22,picking up and transporting the workpiece from the high_bay_warehouse to the dm_2_sink,,,,
2021-07-06 15:10:13.787000+00:00,2021-07-06 15:10:13.787000+00:00,complete,success,2445,a_31557,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_101,vgr_2,0 days 00:00:40,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'dm_2_sink_pos')]}",WF_101_30,,,200,0:00:48.781278,,
2021-07-06 15:10:13.818246+00:00,2021-07-06 15:10:20.193286+00:00,scheduled,assigned,2447,a_31568,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_101,vgr_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_start_position', 'dm_2_sink_pos'), ('parameter_end_position', 'ov_1_pos')]}",WF_101_30,,,,,,
2021-07-06 15:10:13.833679+00:00,2021-07-06 15:10:15.568064+00:00,scheduled,assigned,2446,a_31561,WF_101,WF_101_30,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_101,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_101_30,,,,,,
2021-07-06 15:10:16.343000+00:00,2021-07-06 15:10:57.265000+00:00,start,inProgress,2446,a_31561,WF_101,WF_101_30,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_101,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_101_30,86a7fa63-b630-4805-8e59-d53fb592e499,storing a new empty bucket in slot 0,,,,
2021-07-06 15:10:20.233000+00:00,2021-07-06 15:11:03.515000+00:00,start,inProgress,2447,a_31568,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_101,vgr_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_start_position', 'dm_2_sink_pos'), ('parameter_end_position', 'ov_1_pos')]}",WF_101_30,6f2f0159-5d00-4d16-9c4d-897c6745ce19,picking up and transporting the workpiece from the dm_2_sink to the oven,,,,
2021-07-06 15:10:58.318000+00:00,2021-07-06 15:10:58.318000+00:00,complete,success,2446,a_31561,WF_101,WF_101_30,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_101,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_101_30,,,200,0:00:44.484321,,
2021-07-06 15:10:59.702000+00:00,2021-07-06 15:11:38.249000+00:00,start,inProgress,2449,a_31572,WF_102,WF_102_31,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_31,6cf5d7cc-009e-40b8-b770-56f416eb6386,unloading a empty bucket from slot 1,,,,
2021-07-06 15:11:07.662000+00:00,2021-07-06 15:11:07.662000+00:00,complete,success,2447,a_31568,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_101,vgr_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_start_position', 'dm_2_sink_pos'), ('parameter_end_position', 'ov_1_pos')]}",WF_101_30,,,200,0:00:53.843754,,
2021-07-06 15:11:07.677343+00:00,2021-07-06 15:11:12.239815+00:00,scheduled,assigned,2448,a_31578,WF_101,WF_101_30,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thin&business_key=WF_101,ov_1,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'regular'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_101_30,,,,,,
2021-07-06 15:11:12.327000+00:00,2021-07-06 15:11:33.968000+00:00,start,inProgress,2448,a_31578,WF_101,WF_101_30,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thin&business_key=WF_101,ov_1,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'regular'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_101_30,00908d90-dc9f-4009-be95-f8d1d9332cf5,burning the workpiece of size regular and thickness thinfor 10 seconds,,,,
2021-07-06 15:11:34.771000+00:00,2021-07-06 15:11:34.771000+00:00,complete,success,2448,a_31578,WF_101,WF_101_30,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thin&business_key=WF_101,ov_1,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'regular'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_101_30,,,200,0:00:27.093657,,
2021-07-06 15:11:34.786683+00:00,2021-07-06 15:11:38.896021+00:00,scheduled,assigned,2451,a_31583,WF_101,WF_101_30,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_30,,,,,,
2021-07-06 15:11:39.077000+00:00,2021-07-06 15:12:30.608000+00:00,start,inProgress,2451,a_31583,WF_101,WF_101_30,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_30,6fac0fd4-7629-4c87-bcb5-2373812ce14c,temper the workpiece with intensity: ov_1_temper_high for 40 seconds,,,,
2021-07-06 15:11:39.436998+00:00,2021-07-06 15:11:41.827600+00:00,scheduled,assigned,2450,a_31590,WF_102,WF_102_31,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_31,,,,,,
2021-07-06 15:11:39.521000+00:00,2021-07-06 15:11:39.521000+00:00,complete,success,2449,a_31572,WF_102,WF_102_31,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_31,,,200,0:03:10.700346,,
