time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-06-30 15:27:46.056000+00:00,2021-06-30 15:27:46.056000+00:00,complete,success,1007,a_13093,WF_102,WF_102_14,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_14,,,200,0:03:10.671784,,
2021-06-30 15:27:46.075623+00:00,2021-06-30 15:27:48.560020+00:00,scheduled,assigned,1008,a_13113,WF_102,WF_102_14,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_14,,,,,,
2021-06-30 15:27:48.597000+00:00,2021-06-30 15:28:25.378000+00:00,start,inProgress,1008,a_13113,WF_102,WF_102_14,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_14,c9521d15-370c-4848-8163-7ca4e4fbce91,picking up and transporting the workpiece from the high_bay_warehouse to the oven,,,,
2021-06-30 15:28:25.561365+00:00,2021-06-30 15:28:29.685000+00:00,complete,success,1008,a_13113,WF_102,WF_102_14,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_14,,,200,0:00:43.609377,,
2021-06-30 15:28:33.557000+00:00,2021-06-30 15:28:33.557000+00:00,complete,success,1009,a_13102,WF_101,WF_101_13,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_13,,,200,0:00:57.500006,,
2021-06-30 15:28:33.575110+00:00,2021-06-30 15:28:38.778262+00:00,scheduled,assigned,1010,a_13125,WF_101,WF_101_13,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_101,wt_1,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'ov_1_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_13,,,,,,
2021-06-30 15:28:38.815000+00:00,2021-06-30 15:29:05.066000+00:00,start,inProgress,1010,a_13125,WF_101,WF_101_13,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_101,wt_1,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'ov_1_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_13,3a3f6281-5945-4e52-8abc-8b07ac7e9015,picking up and transporting the workpiece from the oven to the milling_machine,,,,
2021-06-30 15:29:08.497000+00:00,2021-06-30 15:29:08.497000+00:00,complete,success,1010,a_13125,WF_101,WF_101_13,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_101,wt_1,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'ov_1_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_13,,,200,0:00:34.921890,,
2021-06-30 15:29:08.508741+00:00,2021-06-30 15:29:13.164994+00:00,scheduled,assigned,1011,a_13130,WF_101,WF_101_13,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_13,,,,,,
2021-06-30 15:29:13.236000+00:00,2021-06-30 15:29:18.518000+00:00,start,inProgress,1011,a_13130,WF_101,WF_101_13,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_13,49a282b5-db5f-4ce9-90c6-05c83c849e29,"transporting the workpiece from the initial to the mill, milling it and transporting it to the initial afterwards",,,,
